ncm_code,description,full_description,chapter,aec
3002.42.20,Contra la coccidiosis,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Vacunas para uso en medicina veterinaria > Contra la coccidiosis",30,4
3002.42.30,Contra la queratoconjuntivitis,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Vacunas para uso en medicina veterinaria > Contra la queratoconjuntivitis",30,4
3002.42.40,Contra el distemper,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Vacunas para uso en medicina veterinaria > Contra el distemper",30,4
3002.42.50,Contra la leptospirosis,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Vacunas para uso en medicina veterinaria > Contra la leptospirosis",30,4
3002.42.60,Contra la fiebre aftosa,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Vacunas para uso en medicina veterinaria > Contra la fiebre aftosa",30,4
3002.42.70,"Contra las siguientes enfermedades: de Newcastle, a virus vivo o virus inactivado; de Gumboro, a virus vivo o virus inactivado; bronquitis, a virus vivo o virus inactivado; difteroviruela, a virus vivo; síndrome de caída de puesta (EDS); salmonelosis aviar, elaboradas con cepa 9R; cólera de las aves, inactivadas","Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Vacunas para uso en medicina veterinaria > Contra las siguientes enfermedades: de Newcastle, a virus vivo o virus inactivado; de Gumboro, a virus vivo o virus inactivado; bronquitis, a virus vivo o virus inactivado; difteroviruela, a virus vivo; síndrome de caída de puesta (EDS); salmonelosis aviar, elaboradas con cepa 9R; cólera de las aves, inactivadas",30,4
3002.42.80,Vacunas combinadas contra las enfermedades citadas en el ítem 3002.42.70,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Vacunas para uso en medicina veterinaria > Vacunas combinadas contra las enfermedades citadas en el ítem 3002.42.70",30,4
3002.42.90,Las demás,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Vacunas para uso en medicina veterinaria > Las demás",30,2
3002.49.10,Antitoxinas de origen microbiano,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Los demás > Antitoxinas de origen microbiano",30,4
3002.49.20,Tuberculinas,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Los demás > Tuberculinas",30,4
3002.49.91,Para sanidad animal,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Los demás > Para sanidad animal",30,4
3002.49.92,Para sanidad humana,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Los demás > Para sanidad humana",30,4
3002.49.93,Saxitoxina,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Los demás > Saxitoxina",30,8
3002.49.94,Ricina,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Los demás > Ricina",30,8
3002.49.99,Los demás,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Los demás",30,8
3002.51.00,Productos de terapia celular,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Productos de terapia celular",30,4
3002.59.00,Los demás,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Los demás",30,8
3002.90.00,Los demás,"Sangre humana; sangre animal preparada para usos terapéuticos, profilácticos o de diagnóstico; antisueros (sueros con anticuerpos), demás fracciones de la sangre y productos inmunológicos, incluso modificados u obtenidos por procesos biotecnológicos; vacunas, toxinas, cultivos de microorganismos (excepto las levaduras) y productos similares; cultivos de células, incluso modificadas. > Los demás",30,8
3003.10.11,Ampicilina o sus sales,"Medicamentos (excepto los productos de las partidas 30.02, 30.05 o 30.06) constituidos por productos mezclados entre sí, preparados para usos terapéuticos o profilácticos, sin dosificar ni acondicionar para la venta al por menor. > Que contengan penicilinas o derivados de estos productos con la estructura del ácido penicilánico, o estreptomicinas o derivados de estos productos > Que contengan penicilinas o derivados de estos productos con la estructura del ácido penicilánico > Ampicilina o sus sales",30,14
3003.10.12,Amoxicilina o sus sales,"Medicamentos (excepto los productos de las partidas 30.02, 30.05 o 30.06) constituidos por productos mezclados entre sí, preparados para usos terapéuticos o profilácticos, sin dosificar ni acondicionar para la venta al por menor. > Que contengan penicilinas o derivados de estos productos con la estructura del ácido penicilánico, o estreptomicinas o derivados de estos productos > Que contengan penicilinas o derivados de estos productos con la estructura del ácido penicilánico > Amoxicilina o sus sales",30,8
3003.10.13,Penicilina G benzatínica,"Medicamentos (excepto los productos de las partidas 30.02, 30.05 o 30.06) constituidos por productos mezclados entre sí, preparados para usos terapéuticos o profilácticos, sin dosificar ni acondicionar para la venta al por menor. > Que contengan penicilinas o derivados de estos productos con la estructura del ácido penicilánico, o estreptomicinas o derivados de estos productos > Que contengan penicilinas o derivados de estos productos con la estructura del ácido penicilánico > Penicilina G benzatínica",30,14
3003.10.14,Penicilina G potásica,"Medicamentos (excepto los productos de las partidas 30.02, 30.05 o 30.06) constituidos por productos mezclados entre sí, preparados para usos terapéuticos o profilácticos, sin dosificar ni acondicionar para la venta al por menor. > Que contengan penicilinas o derivados de estos productos con la estructura del ácido penicilánico, o estreptomicinas o derivados de estos productos > Que contengan penicilinas o derivados de estos productos con la estructura del ácido penicilánico > Penicilina G potásica",30,14
